Country_Region,Last_Update,Lat,Long_,Confirmed,Deaths,Recovered,<30,30s,40s,50s,60s,70s,80+,Total_pop,<30_%,30s_%,40s_%,50s_%,60s_%,70s_%,80+_%,est_death_rate_%,deaths/confirmed_%,deaths/million
Malaysia,2020-04-11 22:45:13,4.210483999999999,101.975766,4530,73,1995,16347885.0,4404087.0,3521858.0,2624312.0,1499632.0,686716.0,252305.0,29336795.0,55.72484997083015,15.01216134891354,12.004917374239415,8.945462515588359,5.111778570222139,2.3408010316055314,0.860029188600868,0.3020521532771388,1.6114790286975718,2.4883427109198535
Maldives,2020-04-11 22:45:13,3.2028,73.2207,19,0,13,283538.041278,122193.122386,62425.071803000006,36364.86350100001,17339.028805,8068.043272,4012.78725,533940.958295,53.10288279501991,22.885137483401085,11.69138101005363,6.810652551758088,3.2473681847460494,1.511036594338665,0.7515413806825721,0.22961520443738562,0.0,0.0
Mali,2020-04-11 22:45:13,17.570692,-3.996166000000001,87,7,22,10418963.0,1464747.0,992490.0,664483.0,416392.0,210483.0,85594.0,14253152.0,73.0993607589395,10.276653192220218,6.9633018717544015,4.6620073931717,2.9214029289802004,1.4767470381288295,0.600526816805153,0.18644708202087512,8.045977011494253,0.4911194380022047
Malta,2020-04-11 22:45:13,35.9375,14.3754,370,3,16,160138.0,75127.0,61835.0,59051.0,59335.0,40276.0,19939.0,475701.0,33.663582796756785,15.792903525533896,12.998711375422797,12.41346980561319,12.473171172648364,8.466662882777207,4.1914984412477585,0.9313974534423934,0.8108108108108109,6.306482433293183
Mauritania,2020-04-11 22:45:13,21.0079,-10.9408,7,1,2,2485496.0,392482.0,276149.0,184210.0,109294.0,60197.0,29540.0,3537368.0,70.26399288962867,11.095311542367094,7.806623455631419,5.207544140162969,3.089698329379358,1.7017454785591999,0.8350841642712887,0.21937870190491915,14.285714285714285,0.2826960610261641
Mauritius,2020-04-11 22:45:13,-20.348404,57.552152,319,9,28,518323.0,182428.0,172181.0,180356.0,131091.0,56580.0,24344.0,1265303.0,40.964338186189394,14.417732353436291,13.607886806559378,14.253977110620935,10.360443308835908,4.471656196183839,1.9239660381742556,0.5712549484194696,2.8213166144200628,7.1129207786593405
Mexico,2020-04-11 22:45:13,23.6345,-102.5528,3844,233,633,65598942.0,18616022.0,16029594.0,12397632.0,7878236.0,4082445.0,1974820.0,126577691.0,51.82504237654327,14.707190384757455,12.663838211427002,9.794484242882895,6.2240320057663245,3.225248436551114,1.5601643420719373,0.4109269610550883,6.061394380853278,1.8407667114104649
Moldova,2020-04-11 22:45:13,47.4116,28.3699,1560,30,75,1020041.0,416064.0,341298.0,376707.0,351174.0,137631.0,63132.0,2706047.0,37.69487374018263,15.375342704690642,12.61241951821236,13.920933376249561,12.977379919860962,5.086053568175275,2.3329971726285614,0.6650082943866089,1.9230769230769231,11.086281945583355
Monaco,2020-04-11 22:45:13,43.7333,7.4167,92,1,5,8923.122344,3161.528869,3855.000946,5287.794748,4867.354858999999,4514.593665,6698.604562799999,37307.9999938,23.91745026665295,8.474131203831341,10.332907008257319,14.173353567274441,13.046410581668482,12.100872911306569,17.954874461008906,2.0842851075850373,1.0869565217391304,26.80390265267997
Mongolia,2020-04-11 22:45:13,46.8625,103.8467,16,0,4,1763291.0,531995.0,408995.5,294755.5,132639.5,55626.0,20886.5,3208189.0,54.962192065367724,16.582408330681268,12.74848520458115,9.187597738163182,4.134404176312556,1.7338754044727414,0.6510370804213842,0.24952865931527105,0.0,0.0
Montenegro,2020-04-11 22:45:13,42.708678000000006,19.37439,263,2,5,233706.0,90781.0,82155.0,83322.0,74310.0,38487.0,19599.0,622360.0,37.55157786490134,14.586573687254964,13.200559161899866,13.38807121280288,11.940034706600681,6.184041390834887,3.1491419757053793,0.753091940356064,0.7604562737642585,3.213574137155344
Morocco,2020-04-11 22:45:13,31.7917,-7.0926,1545,111,146,17839185.0,4094922.0,3350153.0,1986751.0,1275955.0,1336440.0,386778.0,30270184.0,58.933189834591026,13.527905875960316,11.06750127452149,6.563392544954468,4.215220495521269,4.415037582857111,1.277752391594316,0.39592207302076526,7.184466019417475,3.666974736592285
Mozambique,2020-04-11 22:45:13,-18.665695,35.529562,20,0,2,14717617.0,2289141.0,1405501.0,917188.0,541337.0,270077.0,111362.0,20252223.0,72.6716123953405,11.303159164305074,6.939983823010441,4.528826292303813,2.672975702469798,1.3335671842049142,0.5498754383654575,0.17338750417670198,0.0,0.0
Namibia,2020-04-11 22:45:13,-22.9576,18.4904,16,0,3,1401824.0,273985.0,178591.0,109374.0,71909.0,41333.0,36061.0,2113077.0,66.34041258316662,12.96616261499226,8.451703369067951,5.17605368853099,3.403046836438047,1.9560574460845488,1.7065634617195684,0.30015082271019944,0.0,0.0
Nepal,2020-04-11 22:45:13,28.1667,84.25,9,0,1,16617651.0,3339624.0,2559080.0,1823739.0,1311276.0,630288.0,212846.0,26494504.0,62.72112510579553,12.604968939973363,9.658908881630696,6.883461566217658,4.9492377739926745,2.3789386659210527,0.8033590664690307,0.2841725061167403,0.0,0.0
Netherlands,2020-04-11 22:45:13,12.5211,-69.9683,24571,2653,291,5985594.0,2078145.0,2307135.0,2491356.0,2079275.0,1460665.0,778914.0,17181084.0,34.83827912138722,12.095540653895878,13.428343636524914,14.500575167434137,12.102117654508877,8.501588141935631,4.533555624313344,0.9570422448315834,10.797281347930488,154.4140055423744
New Zealand,2020-04-11 22:45:13,-40.9006,174.886,1312,4,422,1997170.0,628370.0,615530.0,625520.0,509190.0,333670.0,176080.0,4885530.0,40.87929047616123,12.8618594093169,12.599042478502845,12.803523875608175,10.422410669876145,6.8297605377512784,3.6041125527834237,0.7861869643621061,0.3048780487804878,0.8187443327540717
Nicaragua,2020-04-11 22:45:13,12.865416,-85.207229,8,1,0,3466062.0,632253.0,451622.0,278984.0,165848.0,96194.0,51135.0,5142098.0,67.40559981548387,12.295623303951034,8.782835332971095,5.425489751459424,3.2252983120897345,1.8707150272126278,0.9944384568322112,0.24320020738616804,12.5,0.19447315084232156
Niger,2020-04-11 22:45:13,17.607789,8.081666,491,11,41,12974695.0,1627346.0,1081951.0,696880.0,414139.0,244485.0,102898.0,17142394.0,75.68776566446903,9.493108138804883,6.3115513504123175,4.065243162652778,2.415876102252696,1.4262010311978597,0.6002545502104315,0.17284874563027777,2.240325865580448,0.6416840028294765
Nigeria,2020-04-11 22:45:13,9.082,8.6753,318,10,70,99282221.0,16799293.0,11047763.0,6315466.0,3601334.0,1910435.0,1475278.0,140431790.0,70.69782490132755,11.962599778867734,7.866995784928754,4.497176885661003,2.564472047247991,1.3604006614171904,1.0505299405497859,0.21042076797568413,3.1446540880503147,0.0712089477745744
North Macedonia,2020-04-11 22:45:13,41.6086,21.7453,760,34,41,763779.0,323960.0,296101.0,281173.0,233258.0,125520.0,51489.0,2075280.0,36.80366022898115,15.610423653675648,14.268002390038934,13.548677768783007,11.239832697274585,6.048340464901122,2.481062796345553,0.6913857889055934,4.473684210526316,16.383331405882583
Norway,2020-04-11 22:45:13,60.472,8.4689,6409,119,32,1974838.0,708384.0,735068.0,680725.0,572322.0,401530.0,222752.0,5295619.0,37.291919981403495,13.376793156758445,13.88068137077082,12.854493497360743,10.807461790585766,7.582305298020874,4.206344905099857,0.869683336357846,1.8567639257294428,22.471405136963213
Oman,2020-04-11 22:45:13,21.512583,55.92325500000001,546,3,109,1725788.0,512347.0,275503.0,146220.0,65087.0,33077.0,15457.0,2773479.0,62.224664401641405,18.473080199994303,9.933480657326053,5.27207885835804,2.3467637577208986,1.1926176473663583,0.5573144775929437,0.17610553388001138,0.5494505494505495,1.0816739553463357
Pakistan,2020-04-11 22:45:13,30.3753,69.3451,5011,86,762,104018342.66,16784741.868,13054144.396000002,8130292.144,4972174.409,2118244.3173,782448.2018,149860387.99609998,69.41016505489563,11.200252509980698,8.710870544616318,5.425244290847282,3.3178710368275555,1.4134784686098145,0.5221180942227127,0.18975224270465682,1.7162243065256437,0.5738674585724287
Panama,2020-04-11 22:45:13,8.538,-80.7821,2974,74,17,2124907.0,607864.0,549248.0,426535.0,273752.0,152945.0,89741.0,4224992.0,50.29375203550681,14.38734085176966,12.999977278063485,10.095522074361323,6.479349546697366,3.620006854450849,2.1240513591505024,0.47355164222796164,2.488231338264963,17.514826063575978
Papua New Guinea,2020-04-11 22:45:13,-6.314993,143.95555,2,0,0,3552620.0,714597.0,451125.0,259721.0,146724.0,51998.0,14001.0,5190786.0,68.44088737235555,13.766643433191042,8.69088034066517,5.0035004332677175,2.826623944812982,1.0017365385511945,0.26972793715633814,0.14736596731207952,0.0,0.0
Paraguay,2020-04-11 22:45:13,-23.4425,-58.4438,133,6,18,3324427.0,640713.0,511801.0,318024.0,195371.0,118639.0,54223.0,5163198.0,64.3869748942419,12.409227769301118,9.912480598264874,6.159438394576385,3.7839145428860173,2.2977813362958384,1.0501824644338644,0.2781359149891211,4.511278195488721,1.16207048422315
Peru,2020-04-11 22:45:13,-9.19,-75.0152,6848,181,1739,15071585.0,4379777.0,3660378.0,2772568.0,1846407.0,1078066.0,573103.0,29381884.0,51.29550235784745,14.906385853269313,12.457941771194795,9.436317970624348,6.284168162940131,3.669152053013346,1.950531831110626,0.4575839520706025,2.6431074766355143,6.1602584776388065
Philippines,2020-04-11 22:45:13,12.879721,121.774017,4428,247,157,60174919.0,14084581.0,11133653.0,8037381.0,4677308.0,1793654.0,792283.0,100693779.0,59.76031448775003,13.987538395991672,11.05694225658171,7.982003535690124,4.645081400708976,1.7812957441988546,0.7868241790786301,0.25989577370018063,5.578139114724481,2.452981727898006
Poland,2020-04-11 22:45:13,51.9194,19.1451,6356,208,375,12496426.0,6123193.0,5241089.0,4866444.0,5095197.0,2516659.0,1637679.0,37976687.0,32.905519114924374,16.12355759205641,13.800806268329833,12.81429314779354,13.416644269153863,6.626852416062517,4.312327191679464,0.877873412180478,3.2724984266834483,5.47704437725176
Portugal,2020-04-11 22:45:13,39.3999,-8.2245,15987,470,266,3066564.0,1296718.0,1579162.0,1476210.0,1278985.0,946500.0,646888.0,10291027.0,29.79842536609806,12.600472236638774,15.345037963655134,14.344632464767606,12.428157073147315,9.197332783210072,6.285942112483039,1.119819537933386,2.939888659535873,45.67085481361578
Qatar,2020-04-11 22:45:13,25.3548,51.1839,2728,6,247,1188727.0,886212.0,443236.0,175459.0,50049.0,12288.0,4199.0,2760170.0,43.06716615280943,32.1071528202973,16.05828626497643,6.356818601752791,1.813257879043682,0.445189970182996,0.1521283109373698,0.13088798878329957,0.21994134897360706,2.17377915128416
Romania,2020-04-11 22:45:13,45.9432,24.9668,5990,291,758,6340634.0,2755849.0,3150010.0,2382990.0,2538635.0,1478394.0,884119.0,19530631.0,32.46507498912862,14.110394077897432,16.128562359301142,12.201295493217808,12.998223150086652,7.569617182363437,4.5268327480049155,0.9254429823593513,4.858096828046745,14.899672212331492
Russia,2020-04-11 22:45:13,61.52401,105.318756,13584,106,1045,53569774.0,21650532.0,19235579.0,21796855.0,12709367.0,9853932.0,4385691.0,143201730.0,37.40860812226221,15.118903940615802,13.43250462127797,15.22108357210489,8.875149064190776,6.88115429890407,3.062596380644284,0.7389595530724385,0.7803297997644287,0.7402145211513855
Rwanda,2020-04-11 22:45:13,-1.9403,29.8739,120,0,18,7397637.0,1270550.0,756416.0,579632.0,278892.0,152513.0,84970.0,10520610.0,70.3156661068132,12.07677121383646,7.1898492577901845,5.509490419281772,2.650910926267583,1.4496592878169612,0.8076527881938405,0.20155459616885335,0.0,0.0
Saint Kitts and Nevis,2020-04-11 22:45:13,17.357822,-62.782998,12,0,0,23120.0,6010.0,4400.0,2490.0,1660.0,1510.0,1220.0,40410.0,57.21356099975253,14.872556297946051,10.888393961890621,6.161841128433556,4.1078940856223705,3.7366988369215544,3.0190546894333083,0.4900767136847315,0.0,0.0
Saint Lucia,2020-04-11 22:45:13,13.9094,-60.9789,15,0,1,76777.11517,28618.01532,25699.825940000002,22803.620779999997,13887.449246999999,7448.634802,3461.0,178695.66125900001,42.96529340951367,16.014946931767575,14.381896996788795,12.761149666050715,7.771564876928738,4.168335565352093,1.9368125535984084,0.5167038489159157,0.0,0.0
Saint Vincent and the Grenadines,2020-04-11 22:45:13,12.9843,-61.2872,12,0,1,54459.095437,15614.452197,14814.389423,11732.713824,6749.254524,4571.816897000001,2665.9140580000003,110607.63636,49.236288948214536,14.116974840849949,13.393640720052,10.60750795344091,6.10197880192727,4.13336460976337,2.4102441257519702,0.5127425846775414,0.0,0.0
San Marino,2020-04-11 22:45:13,43.9424,12.4578,356,35,53,9894.0,4050.0,5903.0,5875.0,4002.0,2770.0,1982.0,34476.0,28.698224852071007,11.747302471284373,17.1220559229609,17.04084000464091,11.608075182735817,8.034574776656225,5.748926789650772,1.0305632904049193,9.831460674157304,1015.1989789998839
Sao Tome and Principe,2020-04-11 22:45:13,0.18636,6.613081,4,0,0,123865.0,22253.0,14190.0,9180.0,4586.0,3289.0,1605.0,178968.0,69.21069688435921,12.434066425282731,7.928791739305351,5.129408609360333,2.5624692682490724,1.8377587054668991,0.896808367976398,0.22291135845514284,0.0,0.0
Saudi Arabia,2020-04-11 22:45:13,23.885942,45.079162,4033,52,720,16299463.0,6835445.0,5617841.0,2824195.0,1185165.0,451097.0,200454.0,33413660.0,48.78083693914405,20.457037630717497,16.813007015693582,8.452216847840074,3.546947565756041,1.3500376792006623,0.5999163216480924,0.2255287208884031,1.2893627572526656,1.5562497493540066
Senegal,2020-04-11 22:45:13,14.4974,-14.4524,278,2,152,8978087.0,8860856.0,981240.0,694361.0,403976.0,208755.0,98630.0,20225905.0,44.389049587645154,43.80944140694817,4.851402199308263,3.433028089472387,1.9973197738247066,1.0321169806740416,0.4876419621272818,0.17184400401366468,0.7194244604316548,0.09888309076899154
Serbia,2020-04-11 22:45:13,44.0165,21.0059,3380,74,0,2181203.0,967875.0,966253.0,958561.0,1034478.0,578595.0,314479.0,7001444.0,31.15361631114953,13.823934034179237,13.800767384556673,13.690904333448927,14.77520922826777,8.263938124763976,4.49163058363389,0.9827631985630392,2.1893491124260356,10.569248286496329
Seychelles,2020-04-11 22:45:13,-4.6796,55.492,11,0,0,32900.0,17313.0,15298.0,15280.0,9675.0,3614.0,1763.0,95843.0,34.32697223584404,18.063917030977745,15.961520403159332,15.942739688866167,10.094633932577237,3.770750080861409,1.839466627714074,0.5437997558507142,0.0,0.0
Sierra Leone,2020-04-11 22:45:13,8.460555000000001,-11.779889,8,0,0,5038882.0,855375.0,541403.0,297242.0,186404.0,105296.0,67511.0,7092113.0,71.04909354941185,12.060933039278984,7.633874417962602,4.191162774761203,2.628328116035376,1.484691515772521,0.9519165867774527,0.20826410972301204,0.0,0.0
Singapore,2020-04-11 22:45:13,1.2833,103.8333,2299,8,528,1364791.0,4926042.0,611478.0,613355.0,483789.0,228873.0,106880.0,8335208.0,16.373808548029032,59.09920904193393,7.33608567416674,7.358604608307314,5.804162295649971,2.745858291718695,1.2822715401943179,0.3933276050219743,0.34797738147020446,0.9597840869717948
Slovakia,2020-04-11 22:45:13,48.669,19.699,728,2,23,1826341.0,874811.0,811753.0,718405.0,677096.0,358506.0,176208.0,5443120.0,33.55320110524846,16.071866870471347,14.913376886785521,13.198404591484294,12.439483237554931,6.5864063257837415,3.237260982671703,0.7866693734475816,0.27472527472527475,0.36743632328517467
Slovenia,2020-04-11 22:45:13,46.1512,14.9955,1188,50,148,622707.0,293359.0,299618.0,303469.0,272674.0,166800.0,108253.0,2066880.0,30.12787389688806,14.193325205140114,14.496148784641585,14.682468261340764,13.192541415079734,8.07013469577334,5.237507741136399,1.009423817541415,4.208754208754209,24.191051246322964
Somalia,2020-04-11 22:45:13,5.152149,46.199616,21,1,1,3034169.0,794382.0,560928.0,299358.0,132084.0,41857.0,16932.0,4879710.0,62.17928934301423,16.279287088781917,11.49510934051409,6.13474981095188,2.706800199192165,0.8577763842523428,0.3469878332933719,0.1547829071809595,4.761904761904762,0.20493021101663828
Spain,2020-04-11 22:45:13,40.463667,-3.74922,163027,16606,59109,14016234.0,6431119.0,7740481.0,6797280.0,5119970.0,3665248.0,2888115.0,46658447.0,30.04007827350105,13.783397034196188,16.589667032852592,14.568165974319719,10.9732970752327,7.855486488866635,6.189908121031118,1.036704487828324,10.186042802725929,355.9055448202123
Sri Lanka,2020-04-11 22:45:13,7.873054,80.77179699999998,198,7,54,9861646.0,3048492.0,2645039.0,2283689.0,1551199.0,695600.0,275963.0,20361628.0,48.43250254842098,14.971749803110047,12.990311973089774,11.215650339943348,7.618246438840745,3.4162297828051864,1.355309113789919,0.4315784965720815,3.535353535353535,0.34378390568769845
Sudan,2020-04-11 22:45:13,12.8628,30.2176,19,2,2,27515642.0,4847230.0,3335289.0,2075061.0,1128916.0,529443.0,216042.0,39647623.0,69.40048335306255,12.2257770661308,8.412330292789557,5.233758906555382,2.8473737252798235,1.335371353788347,0.5449053023935382,0.18093789884957293,10.526315789473683,0.050444386035450345
Suriname,2020-04-11 22:45:13,3.9193,-56.0278,10,1,4,293500.0,84400.0,75400.0,61200.0,40000.0,20500.0,8200.0,583200.0,50.325788751714676,14.4718792866941,12.928669410150892,10.493827160493826,6.858710562414267,3.5150891632373114,1.4060356652949246,0.42463991769547327,10.0,1.7146776406035664
Sweden,2020-04-11 22:45:13,60.128161,18.643501,10151,887,381,3690437.0,1290686.0,1298352.0,1269914.0,1125099.0,933084.0,512670.0,10120242.0,36.465896764128765,12.75350925402772,12.829258430776655,12.548257245231884,11.117313202589424,9.219977150744024,5.065787952501531,1.0037312447666766,8.738055364003547,87.64612545826473
Switzerland,2020-04-11 22:45:13,46.8182,8.2275,25107,1036,12100,2756824.0,1207527.0,1214020.0,1284810.0,921658.0,694606.0,439383.0,8518828.0,32.361540812891164,14.174801979802856,14.251021384631782,15.082004238141678,10.819070416728687,8.153774204620635,5.157786963183198,0.9730128487158092,4.126339267933245,121.61297305216165
Tanzania,2020-04-11 22:45:13,-6.369028,34.888822,32,3,5,31680825.0,5350630.0,3405033.0,1984867.0,1263553.0,769962.0,474053.0,44928923.0,70.51320816214535,11.90909917871835,7.578710489009496,4.417793411161893,2.812337611564826,1.7137334896721206,1.0551176577279628,0.2290030588981623,9.375,0.06677213250805056
Thailand,2020-04-11 22:45:13,15.870032,100.992541,2518,35,1135,27370497.599999998,11009765.8,10938077.6,8155120.8,4698749.6,2731023.9,1078423.0,65981658.3,41.481978939592665,16.686100476501668,16.57745179769148,12.359678447184466,7.12129661645682,4.139065265051091,1.6344284575218082,0.48518037064855046,1.3899920571882445,0.5304504448928045
Timor-Leste,2020-04-11 22:45:13,-8.874217,125.727539,2,0,1,799482.0,121285.0,103194.0,62740.0,59418.0,28114.0,9410.0,1183643.0,67.5441835080341,10.24675514492123,8.7183382151544,5.3005847202239185,5.019925771537532,2.375209417028614,0.7950032231002084,0.2748405558094797,0.0,0.0
Togo,2020-04-11 22:45:13,8.6195,0.8248,76,3,25,4249165.0,776388.0,520030.0,294183.0,169018.0,95330.0,73591.0,6177705.0,68.78225813631438,12.567579707998359,8.417850965690334,4.762011135203122,2.73593510858806,1.5431296897472442,1.191235256458507,0.23319601696746609,3.9473684210526314,0.4856172316418476
Trinidad and Tobago,2020-04-11 22:45:13,10.6918,-61.2225,112,8,12,622685.6714100001,202387.74692,186204.40923,163855.01756,105510.41768,52136.6625,23853.107930000002,1356633.03323,45.89934463909162,14.918385588631597,13.725481001053538,12.078064852208303,7.7773734750355334,3.8430925108662666,1.7582579331131478,0.48546427727544744,7.142857142857142,5.896952089507098
Tunisia,2020-04-11 22:45:13,33.886917,9.537499,685,28,43,5298333.0,1800767.0,1410804.0,1185776.0,687727.0,387577.0,211769.0,10982753.0,48.24230318208922,16.39631702543069,12.84563169179895,10.796710078065127,6.261881697603506,3.528960361759934,1.9281959632525651,0.45693241940340457,4.087591240875913,2.5494518541935705
Turkey,2020-04-11 22:45:13,38.9637,35.2433,52167,1101,2965,37727240.0,12202240.0,9660169.5,7382315.5,4515783.0,2585965.0,1102113.5,75175826.5,50.185334510422706,16.231600726065846,12.850100823301226,9.820065629740698,6.006961559644442,3.4398890180475767,1.4660477327775039,0.41193705199902253,2.110529645177986,14.645665385534537
US,2020-04-11 22:45:33,34.22333378,-82.46170658,526396,20463,31270,127418000.0,43699605.0,40461436.0,42825549.0,37418544.0,22672489.0,12671811.0,327167434.0,38.94580779088177,13.356954408854763,12.367195446475886,13.089795789393879,11.437123659440994,6.929934536210594,3.873188368742104,0.8264969355110081,3.8873775636592987,62.54595620907672
Uganda,2020-04-11 22:45:13,1.373333,32.290275,53,0,4,26234569.0,3487576.0,2193541.0,1288387.0,741203.0,427709.0,261665.0,34634650.0,75.746597699125,10.069615255242944,6.333371349212421,3.7199365375426057,2.140062047689236,1.2349164781512156,0.7555006330365688,0.17088111760909952,0.0,0.0
Ukraine,2020-04-11 22:45:13,48.3794,31.1656,2511,73,79,13740593.0,6885439.0,5934476.0,5976513.0,5076996.0,2924847.0,1677902.0,42216766.0,32.547715758236905,16.309726330055693,14.057154449016773,14.156728632411115,12.026018288563364,6.928164511701346,3.974492030014805,0.8514585698013911,2.9072082835523694,1.729170822795853
United Arab Emirates,2020-04-11 22:45:13,23.424076,53.847818,3736,20,588,2128164.0,1140967.0,567031.0,205985.0,41804.0,13681.0,5391.0,4103023.0,51.868195718132704,27.80796013085961,13.81983479010476,5.020322820515507,1.0188585343050722,0.3334370779788463,0.13139092810349834,0.10078990539414477,0.5353319057815845,4.874454761769553
United Kingdom,2020-04-11 22:45:13,18.2206,-63.0686,79874,9892,622,24289770.0,8776124.0,8566903.0,8911564.0,7075336.0,5392688.0,3261191.0,66273576.0,36.650761081611165,13.242267174476899,12.926574235257803,13.446632184145308,10.67595326378646,8.13701074467447,4.920801316047893,0.9442838258795632,12.384505596314195,149.26009123153395
Uruguay,2020-04-11 22:45:13,-32.5228,-55.7658,494,7,214,1484938.7599300004,482834.27867,460244.41153,402035.34898,330482.82632,218938.87806999998,139077.985712,3518552.489212001,42.20311518679548,13.72252595777343,13.080504353455707,11.426157495522768,9.392579116931502,6.222413300391961,3.9527045891291293,0.7655548493814445,1.417004048582996,1.9894544763684021
Uzbekistan,2020-04-11 22:45:13,41.377491,64.585262,767,4,42,18184841.0,5102182.0,3733945.0,3007048.0,1538002.0,544093.0,278452.0,32388563.0,56.14587161523653,15.753036033120704,11.528591126441762,9.284289642612425,4.748595978154388,1.6798923743544907,0.8597232300797043,0.2697831700653098,0.5215123859191656,0.12350038499701269
Venezuela,2020-04-11 22:45:13,6.4238,-66.5897,175,9,93,16303737.0,4926625.0,4003970.0,3310635.0,2047451.0,1009231.0,463092.0,32064741.0,50.84630809898012,15.364618101858362,12.487142808981366,10.324845599095903,6.385365782308986,3.1474790331223947,1.4442405756528645,0.4042585499131273,5.142857142857142,0.2806821361819202
Vietnam,2020-04-11 22:45:13,14.058324,108.277199,258,0,144,45001779.0,16086196.0,12941590.0,10770734.0,6677305.0,2812661.0,1918719.0,96208984.0,46.775027787425756,16.72005599809681,13.4515400349722,11.195143688452214,6.940417331504094,2.923491012024407,1.9943241475245181,0.44835988289825407,0.0,0.0
West Bank and Gaza,2020-04-11 22:45:13,31.9522,35.2332,268,2,57,2570498.0,421552.0,293263.0,157239.0,88061.0,53354.0,21635.0,3605602.0,71.29178428456608,11.691584373427794,8.133537755969739,4.3609638556890085,2.442338339062381,1.4797528956329622,0.6000384956520437,0.1807361988372538,0.7462686567164178,0.5546923925602437
Zambia,2020-04-11 22:45:13,-13.133897,27.849332,40,2,28,9726003.0,1523229.0,849402.0,479026.0,291494.0,156411.0,67101.0,13092666.0,74.28588646498736,11.634215674638,6.487616807760925,3.658735356114637,2.2263914774882365,1.1946459185623461,0.5125083004485107,0.15442301819965468,5.0,0.1527572764782971
Zimbabwe,2020-04-11 22:45:13,-19.015438,29.154857,14,3,0,9111669.0,1657488.0,872800.0,633199.0,393829.0,226766.0,137825.0,13033576.0,69.90920220206641,12.71706245469394,6.696550509238601,4.858213893101939,3.021649622482732,1.7398601887923928,1.0574611296239804,0.23512240232458076,21.428571428571427,0.230174742526533
